31170,313.81,-1.12,-1.25,-46.59,-1.3,-1.3
31189,312.62,-1.56,-1.12,-47.39,-1.6,-1.16
31212,311.81,-1.87,-0.94,-48.19,-1.89,-0.94
31234,311,-2.19,-0.88,-48.99,-2.34,-0.85
31253,310.19,-2.44,-0.75,-49.82,-2.62,-0.7
31277,309.31,-2.75,-0.56,-51.1,-2.89,-0.53
31297,308.5,-3,-0.37,-49.31,-3.11,-0.4
31320,310.31,-3.19,-0.37,-50.05,-3.25,-0.42
31340,309.19,-3.25,-0.44,-50.79,-3.31,-0.54
31362,311,-3.31,-0.62,-48.97,-3.33,-0.79
31385,310.31,-3.25,-0.94,-50.04,-3.27,-1.13
31405,311.81,-3.19,-1.31,-48.57,-3.16,-1.55
31430,311.12,-3.06,-1.75,-49.24,-2.98,-2.05
31449,312.31,-2.69,-2.5,-47.7,-2.72,-2.55
31472,311.62,-2.44,-3.06,-48.4,-2.49,-3.32
31491,310.87,-2.31,-3.5,-49.14,-2.33,-3.72
31513,312.25,-2.25,-3.87,-47.82,-2.29,-4.02
31535,311.5,-2.31,-4.06,-48.57,-2.43,-4.07
31555,312.62,-2.5,-4,-47.89,-2.66,-3.88
31579,311.75,-2.75,-3.69,-48.8,-2.89,-3.58
31599,312.31,-3.12,-3.19,-47.75,-3.14,-3.22
31622,311.37,-3.31,-2.81,-48.65,-3.36,-2.67
31641,310.5,-3.56,-2.44,-49.56,-3.59,-2.42
31663,311.25,-3.75,-2.19,-48.81,-3.82,-2.13
31686,310.37,-4,-2,-50.13,-4.12,-1.98
31706,311.12,-4.19,-1.87,-49.36,-4.29,-1.87
31731,310.31,-4.31,-1.81,-50.11,-4.45,-1.82
31750,310.62,-4.5,-1.75,-49.43,-4.55,-1.76
31772,309.87,-4.56,-1.62,-50.15,-4.59,-1.66
31792,309.19,-4.62,-1.62,-50.85,-4.68,-1.71
31814,309.87,-4.75,-1.75,-50.17,-4.86,-1.83
31836,309.19,-4.94,-1.87,-51.27,-5.1,-1.99
31855,309.69,-5.25,-2.06,-50.35,-5.5,-2.16
31879,308.75,-5.75,-2.19,-51.9,-6.03,-2.21
31899,307.75,-6.56,-2.12,-51.66,-6.59,-2.16
31922,308.06,-7.06,-2.12,-52.45,-7.12,-2.14
31942,306.94,-7.56,-2.12,-53.19,-7.57,-2.14
31964,307.37,-7.94,-2.12,-52.76,-8.03,-2.13
31987,306.56,-8.25,-2.06,-53.96,-8.36,-2.1
32006,306.87,-8.38,-2.06,-53.65,-8.39,-2.18
32030,306.19,-8.31,-2.25,-54.38,-8.28,-2.39
32050,305.44,-8.06,-2.62,-54.19,-8.07,-2.68
32073,305.19,-7.75,-3,-54.98,-7.78,-3.27
32092,304.37,-7.37,-3.44,-55.82,-7.42,-3.6
32114,304.44,-7,-3.94,-55.76,-7.01,-4.26
32136,303.56,-6.56,-4.5,-56.67,-6.43,-4.76
32155,303.5,-6.25,-4.94,-56.76,-6.14,-5.13
32180,302.56,-6,-5.25,-58.24,-5.98,-5.35
32199,301.56,-5.94,-5.37,-58.34,-5.98,-5.43
32222,301.44,-6,-5.37,-59.26,-6.07,-5.37
32242,300.12,-6.12,-5.25,-60.15,-6.18,-5.22
32264,299.87,-6.25,-5.06,-60.35,-6.26,-4.94
32287,299.06,-6.31,-4.75,-61.15,-6.35,-4.57
32307,299,-6.37,-4.31,-61.73,-6.49,-4.01
32331,298.06,-6.56,-3.62,-62.58,-6.76,-3.34
32351,297.5,-7.12,-2.62,-62.61,-7.13,-2.66
32374,296.81,-7.44,-2,-63.3,-7.49,-1.8
32393,296.19,-7.81,-1.56,-63.92,-7.82,-1.59
32415,296.12,-8.06,-1.19,-63.92,-8.11,-1.11
