245828,338.06,0.13,-6.19,-21.92,0.15,-6.32
245851,338.06,0.06,-6.37,-21.9,0.08,-6.5
245870,338.06,0,-6.56,-21.9,0.03,-6.69
245891,338.06,0,-6.75,-21.89,0.01,-6.9
245914,338.06,0,-7,-21.86,0,-7.16
245933,338.12,0,-7.25,-21.83,-0.03,-7.45
245957,338.12,0,-7.56,-21.82,-0.07,-7.73
245977,338.19,-0.13,-7.94,-21.82,-0.15,-8
246000,338.19,-0.25,-8.19,-21.82,-0.25,-8.32
246019,338.19,-0.37,-8.44,-21.82,-0.38,-8.56
246041,338.25,-0.5,-8.69,-21.79,-0.62,-8.84
246064,338.31,-0.69,-8.94,-21.67,-0.81,-9.12
246083,338.37,-0.88,-9.25,-21.64,-1.01,-9.41
246107,338.5,-1.06,-9.5,-21.55,-1.16,-9.69
246126,338.56,-1.25,-9.94,-21.52,-1.29,-9.95
246149,338.56,-1.37,-10.13,-21.52,-1.37,-10.22
246169,338.56,-1.44,-10.25,-21.53,-1.44,-10.36
246190,338.56,-1.44,-10.38,-21.55,-1.46,-10.47
246213,338.5,-1.44,-10.5,-21.58,-1.43,-10.55
246232,338.5,-1.37,-10.56,-21.6,-1.41,-10.61
246256,338.5,-1.31,-10.63,-21.62,-1.29,-10.7
246275,338.44,-1.19,-10.75,-21.63,-1.18,-10.88
246299,338.44,-1.06,-11.13,-21.62,-1.07,-11.32
246318,338.44,-0.94,-11.5,-21.64,-0.99,-11.53
246340,338.37,-0.94,-11.88,-21.69,-0.94,-12.08
246363,338.25,-0.88,-12.19,-21.8,-0.87,-12.34
246383,338.19,-0.81,-12.44,-21.9,-0.8,-12.59
246407,338.06,-0.75,-12.69,-22.01,-0.7,-12.86
246426,338,-0.62,-13,-22.07,-0.56,-13.17
246450,337.94,-0.37,-13.44,-22.13,-0.42,-13.62
246469,337.81,-0.25,-13.75,-22.2,-0.27,-13.8
246490,337.75,-0.13,-14.13,-22.26,-0.13,-14.36
246511,337.69,0,-14.56,-22.29,0.02,-14.84
246531,337.62,0.13,-15.06,-22.3,0.17,-15.33
246555,337.62,0.25,-15.56,-22.29,0.38,-15.81
246574,337.62,0.37,-16,-22.27,0.49,-16.32
246597,337.62,0.5,-16.56,-22.26,0.59,-16.86
246618,337.62,0.62,-17.44,-22.22,0.68,-17.47
246638,337.62,0.75,-18.12,-22.19,0.77,-18.14
246660,337.62,0.81,-18.75,-22.18,0.85,-18.8
246679,337.62,0.88,-19.37,-22.19,0.91,-19.41
246701,337.56,0.94,-20,-22.23,0.95,-20.37
246721,337.5,0.94,-20.69,-22.27,0.98,-21.05
246742,337.44,1,-21.37,-22.35,1.01,-21.73
246765,337.37,1,-22.06,-22.38,0.99,-22.39
246785,337.25,0.94,-22.69,-22.54,0.93,-22.99
246809,337.25,0.88,-23.25,-22.58,0.84,-23.5
246828,337.19,0.69,-23.94,-22.62,0.73,-23.96
246851,337.19,0.56,-24.31,-22.65,0.62,-24.53
246870,337.19,0.56,-24.69,-22.65,0.57,-24.7
246892,337.19,0.5,-25.06,-22.68,0.55,-25.26
246915,337.19,0.5,-25.44,-22.64,0.56,-25.68
246934,337.19,0.5,-25.87,-22.67,0.55,-26.12
246958,337.19,0.5,-26.31,-22.64,0.54,-26.62
246977,337.25,0.5,-26.87,-22.6,0.55,-27.15
247000,337.25,0.56,-27.62,-22.55,0.59,-27.67
247020,337.31,0.56,-28.12,-22.49,0.6,-28.17
247042,337.37,0.56,-28.62,-22.44,0.59,-28.88
247064,337.44,0.5,-29.06,-22.41,0.51,-29.29
247083,337.25,0.44,-29.5,-22.58,0.48,-29.75
247107,337.31,0.37,-30,-22.55,0.38,-30.27
247126,337.31,0.31,-30.5,-22.72,0.34,-30.79
247149,337.19,0.31,-31,-22.69,0.32,-31.32
247169,337.19,0.25,-31.81,-22.68,0.27,-31.83
247188,337.12,0.25,-32.06,-22.77,0.23,-32.32
247211,337.12,0.19,-32.75,-22.78,0.17,-32.81
247231,337.06,0.13,-33.25,-22.85,0.13,-33.28
247253,337.06,0.06,-33.75,-22.88,0.1,-34
247273,337.06,0.06,-34.19,-22.88,0.09,-34.5
247294,336.94,0.06,-34.69,-23.02,0.09,-34.93
