158092,-18.56,-7.75,-3.87
158105,-18.56,-7.75,-3.87
158118,-18.56,-7.75,-3.87
158131,-18.56,-7.75,-3.87
158142,-17.87,-8.56,-2
158155,-17.87,-8.56,-2
158168,-17.87,-8.56,-2
158181,-17.87,-8.56,-2
158192,-16.75,-10,-2.25
158204,-16.75,-10,-2.25
158218,-16.75,-10,-2.25
158231,-16.75,-10,-2.25
158243,-13.75,-9.25,-0.75
158254,-13.75,-9.25,-0.75
158268,-13.75,-9.25,-0.75
158281,-13.75,-9.25,-0.75
158293,-13.06,-10.38,0
158306,-13.06,-10.38,0
158320,-13.06,-10.38,0
158332,-13.06,-10.38,0
158344,-10.19,-10,0.5
158357,-10.19,-10,0.5
158371,-10.19,-10,0.5
158383,-10.19,-10,0.5
158394,-7.56,-11.5,1.69
158407,-7.56,-11.5,1.69
158421,-7.56,-11.5,1.69
158433,-7.56,-11.5,1.69
158444,-5,-11.06,0
158457,-5,-11.06,0
158470,-5,-11.06,0
158482,-5,-11.06,0
158494,0.06,-12.25,-0.25
158507,0.06,-12.25,-0.25
158520,0.06,-12.25,-0.25
158533,0.06,-12.25,-0.25
158544,3,-13.25,-0.75
158557,3,-13.25,-0.75
158570,3,-13.25,-0.75
158583,3,-13.25,-0.75
158594,7.5,-14.38,-3.5
158607,7.5,-14.38,-3.5
158620,7.5,-14.38,-3.5
158633,7.5,-14.38,-3.5
158644,14.06,-15.56,-7.06
158657,14.06,-15.56,-7.06
158670,14.06,-15.56,-7.06
158683,14.06,-15.56,-7.06
158694,19.19,-16.56,-13.06
158706,19.19,-16.56,-13.06
158720,19.19,-16.56,-13.06
158733,19.19,-16.56,-13.06
158744,22.56,-16.56,-19.75
158756,22.56,-16.56,-19.75
158770,22.56,-16.56,-19.75
158783,22.56,-16.56,-19.75
158794,25.06,-16.25,-30.19
158806,25.06,-16.25,-30.19
158820,25.06,-16.25,-30.19
158833,25.06,-16.25,-30.19
158844,22.87,-14.38,-43.25
158856,22.87,-14.38,-43.25
158870,22.87,-14.38,-43.25
158883,22.87,-14.38,-43.25
158894,19.19,-13.69,-50.75
158906,19.19,-13.69,-50.75
158920,19.19,-13.69,-50.75
158933,19.19,-13.69,-50.75
158945,13,-12.25,-56.75
158958,13,-12.25,-56.75
158971,13,-12.25,-56.75
158984,13,-12.25,-56.75
158995,5.19,-11.5,-63.56
159008,5.19,-11.5,-63.56
159021,5.19,-11.5,-63.56
159034,5.19,-11.5,-63.56
159045,-1.69,-9.69,-65.19
159058,-1.69,-9.69,-65.19
159071,-1.69,-9.69,-65.19
159084,-1.69,-9.69,-65.19
159095,-9.5,-8.19,-64.75
159107,-9.5,-8.19,-64.75
159121,-9.5,-8.19,-64.75
159134,-9.5,-8.19,-64.75
159145,-14.19,-7.37,-62.38
159157,-14.19,-7.37,-62.38
159171,-14.19,-7.37,-62.38
159184,-14.19,-7.37,-62.38
159195,-19,-6,-59.19
159207,-19,-6,-59.19
159221,-19,-6,-59.19
159234,-19,-6,-59.19
159245,-22.25,-4.5,-55.25
159257,-22.25,-4.5,-55.25
159271,-22.25,-4.5,-55.25
159284,-22.25,-4.5,-55.25
159296,-24.5,-3.06,-50.88
159307,-24.5,-3.06,-50.88
159321,-24.5,-3.06,-50.88
159334,-24.5,-3.06,-50.88
159346,-23.75,-1.19,-45.69
159359,-23.75,-1.19,-45.69
159372,-23.75,-1.19,-45.69
159385,-23.75,-1.19,-45.69
159396,-24.06,1,-41
159408,-24.06,1,-41
159422,-24.06,1,-41
159435,-24.06,1,-41
159446,-23,3.19,-39.69
159458,-23,3.19,-39.69
159472,-23,3.19,-39.69
159485,-23,3.19,-39.69
159496,-22.25,5.06,-35
159508,-22.25,5.06,-35
159522,-22.25,5.06,-35
159535,-22.25,5.06,-35
159546,-21.19,6.06,-34.19
159558,-21.19,6.06,-34.19
159572,-21.19,6.06,-34.19
159585,-21.19,6.06,-34.19
159597,-20.75,7.25,-30.56
159610,-20.75,7.25,-30.56
159623,-20.75,7.25,-30.56
159636,-20.75,7.25,-30.56
159647,-19,8.69,-31
159660,-19,8.69,-31
159673,-19,8.69,-31
159686,-19,8.69,-31
159697,-18.56,9.06,-29.37
159709,-18.56,9.06,-29.37
159723,-18.56,9.06,-29.37
159736,-18.56,9.06,-29.37
159747,-17.06,9.75,-28.19
159759,-17.06,9.75,-28.19
159773,-17.06,9.75,-28.19
159786,-17.06,9.75,-28.19
159797,-18.25,10.56,-28.56
159809,-18.25,10.56,-28.56
159823,-18.25,10.56,-28.56
159836,-18.25,10.56,-28.56
159847,-16.5,11.56,-26.56
159859,-16.5,11.56,-26.56
159873,-16.5,11.56,-26.56
159886,-16.5,11.56,-26.56
159897,-16.06,11.56,-26.56
159909,-16.06,11.56,-26.56
159923,-16.06,11.56,-26.56
159936,-16.06,11.56,-26.56
159948,-16.75,11.56,-26.56
159959,-16.75,11.56,-26.56
159973,-16.75,11.56,-26.56
159986,-16.75,11.56,-26.56
159998,-16.06,12,-26.19
160011,-16.06,12,-26.19
160024,-16.06,12,-26.19
160037,-16.06,12,-26.19
160048,-15.69,11.56,-25
160061,-15.69,11.56,-25
160074,-15.69,11.56,-25
160087,-15.69,11.56,-25
160098,-15.69,12,-26.19
160111,-15.69,12,-26.19
160124,-15.69,12,-26.19
160137,-15.69,12,-26.19
160148,-15,12,-25.75
160160,-15,12,-25.75
160174,-15,12,-25.75
160187,-15,12,-25.75
160198,-14.56,12,-25.75
160210,-14.56,12,-25.75
160224,-14.56,12,-25.75
160237,-14.56,12,-25.75
160248,-14.19,12.38,-25.37
160260,-14.19,12.38,-25.37
160274,-14.19,12.38,-25.37
160287,-14.19,12.38,-25.37
160299,-14.19,12.38,-25.75
160312,-14.19,12.38,-25.75
160325,-14.19,12.38,-25.75
160338,-14.19,12.38,-25.75
160349,-15,12.75,-25.37
160362,-15,12.75,-25.37
160375,-15,12.75,-25.37
160388,-15,12.75,-25.37
160399,-14.56,12.38,-25.75
160412,-14.56,12.38,-25.75
160425,-14.56,12.38,-25.75
160438,-14.56,12.38,-25.75
160449,-15,12.75,-25
160461,-15,12.75,-25
160475,-15,12.75,-25
160488,-15,12.75,-25
160499,-14.19,13.06,-25.37
160511,-14.19,13.06,-25.37
160525,-14.19,13.06,-25.37
160538,-14.19,13.06,-25.37
160549,-14.56,12.38,-25.37
160561,-14.56,12.38,-25.37
160575,-14.56,12.38,-25.37
160588,-14.56,12.38,-25.37
160600,-15.25,13.06,-25.37
160613,-15.25,13.06,-25.37
160626,-15.25,13.06,-25.37
160639,-15.25,13.06,-25.37
160650,-14.56,13.06,-24.19
160663,-14.56,13.06,-24.19
160676,-14.56,13.06,-24.19
160689,-14.56,13.06,-24.19
160700,-14.56,12.75,-23.5
160713,-14.56,12.75,-23.5
160726,-14.56,12.75,-23.5
160739,-14.56,12.75,-23.5
160750,-14.56,12.38,-24.19
160763,-14.56,12.38,-24.19
160776,-14.56,12.38,-24.19
160789,-14.56,12.38,-24.19
160800,-14.19,12.75,-25.37
160812,-14.19,12.75,-25.37
160826,-14.19,12.75,-25.37
160839,-14.19,12.75,-25.37
160850,-14.56,13.06,-25
160862,-14.56,13.06,-25
